route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
LOOP,2,20101,Counter Clockwise Loop,0,201,LOOP_OUTER,,
LOOP,2,20102,Counter Clockwise Loop,0,201,LOOP_OUTER,,
LOOP,2,20103,Counter Clockwise Loop to Main Gate,0,201,LOOP_OUTER,,
LOOP,2,20104,Counter Clockwise Loop,0,201,LOOP_OUTER,,
LOOP,2,20105,Counter Clockwise Loop,0,201,LOOP_OUTER,,
LOOP,2,20106,Counter Clockwise Loop to Main Gate,0,201,LOOP_OUTER,,
LOOP,2,20107,Counter Clockwise Loop,0,201,LOOP_OUTER,,
LOOP,2,20108,Counter Clockwise Loop,0,201,LOOP_OUTER,,
LOOP,2,20109,Counter Clockwise Loop,0,201,LOOP_OUTER,,
LOOP,2,20110,Counter Clockwise Loop to Main Gate,0,201,LOOP_OUTER,,
LOOP,2,20111,Counter Clockwise Loop,0,201,LOOP_OUTER,,
LOOP,2,20112,Counter Clockwise Loop,0,201,LOOP_OUTER,,
LOOP,2,20113,Counter Clockwise Loop,0,201,LOOP_OUTER,,
LOOP,2,20114,Counter Clockwise Loop,0,201,LOOP_OUTER,,
LOOP,2,20115,Counter Clockwise Loop to Main Gate,0,201,LOOP_OUTER,,
LOOP,2,20201,Counter Clockwise Loop,0,202,LOOP_OUTER,,
LOOP,2,20202,Counter Clockwise Loop to Main Gate,0,202,LOOP_OUTER,,
LOOP,2,20203,Counter Clockwise Loop to Main Gate,0,202,LOOP_OUTER,,
LOOP,2,20204,Counter Clockwise Loop,0,202,LOOP_OUTER,,
LOOP,2,20205,Counter Clockwise Loop,0,202,LOOP_OUTER,,
LOOP,2,20206,Counter Clockwise Loop,0,202,LOOP_OUTER,,
LOOP,2,20207,Counter Clockwise Loop,0,202,LOOP_OUTER,,
LOOP,2,20208,Counter Clockwise Loop to Main Gate,0,202,LOOP_OUTER,,
LOOP,2,20209,Counter Clockwise Loop,0,202,LOOP_OUTER,,
LOOP,2,20210,Counter Clockwise Loop,0,202,LOOP_OUTER,,
LOOP,2,20211,Counter Clockwise Loop,0,202,LOOP_OUTER,,
LOOP,2,20212,Counter Clockwise Loop to Main Gate,0,202,LOOP_OUTER,,
LOOP,2,20213,Counter Clockwise Loop,0,202,LOOP_OUTER,,
LOOP,2,20214,Counter Clockwise Loop to Main Gate,0,202,LOOP_OUTER,,
LOOP,2,20215,Counter Clockwise Loop to Main Gate,0,202,LOOP_OUTER,,
LOOP,2,20301,Counter Clockwise Loop,0,203,LOOP_OUTER,,
LOOP,2,20302,Counter Clockwise Loop to Main Gate,0,203,LOOP_OUTER,,
LOOP,2,20305,Counter Clockwise Loop to Main Gate,0,203,LOOP_OUTER,,
LOOP,2,20306,Counter Clockwise Loop,0,203,LOOP_OUTER,,
LOOP,2,20307,Counter Clockwise Loop,0,203,LOOP_OUTER,,
LOOP,2,20308,Counter Clockwise Loop to Main Gate,0,203,LOOP_OUTER,,
LOOP,2,20309,Counter Clockwise Loop,0,203,LOOP_OUTER,,
LOOP,2,20310,Counter Clockwise Loop to Main Gate,0,203,LOOP_OUTER,,
LOOP,2,20311,Counter Clockwise Loop to Main Gate,0,203,LOOP_OUTER,,
LOOP,2,20401,Clockwise Loop,1,204,LOOP_INNER,,
LOOP,2,20402,Clockwise Loop,1,204,LOOP_INNER,,
LOOP,2,20403,Clockwise Loop to Main Gate,1,204,LOOP_INNER_TO_MG,,
LOOP,2,20404,Clockwise Loop,1,204,LOOP_INNER,,
LOOP,2,20405,Clockwise Loop,1,204,LOOP_INNER,,
LOOP,2,20406,Clockwise Loop to Main Gate,1,204,LOOP_INNER_TO_MG,,
LOOP,2,20407,Clockwise Loop,1,204,LOOP_INNER,,
LOOP,2,20408,Clockwise Loop,1,204,LOOP_INNER,,
LOOP,2,20409,Clockwise Loop,1,204,LOOP_INNER,,
LOOP,2,20410,Clockwise Loop to Main Gate,1,204,LOOP_INNER_TO_MG,,
LOOP,2,20411,Clockwise Loop,1,204,LOOP_INNER,,
LOOP,2,20412,Clockwise Loop,1,204,LOOP_INNER,,
LOOP,2,20413,Clockwise Loop to Main Gate,1,204,LOOP_INNER_TO_MG,,
LOOP,2,20414,Clockwise Loop to Main Gate,1,204,LOOP_INNER_TO_MG,,
LOOP,2,20415,Clockwise Loop to Main Gate,1,204,LOOP_INNER_TO_MG,,
LOOP,2,20501,Clockwise Loop,1,205,LOOP_INNER,,
LOOP,2,20502,Clockwise Loop to Main Gate,1,205,LOOP_INNER_TO_MG,,
LOOP,2,20503,Clockwise Loop to Main Gate,1,205,LOOP_INNER_TO_MG,,
LOOP,2,20504,Clockwise Loop,1,205,LOOP_INNER,,
LOOP,2,20505,Clockwise Loop,1,205,LOOP_INNER,,
LOOP,2,20506,Clockwise Loop,1,205,LOOP_INNER,,
LOOP,2,20507,Clockwise Loop,1,205,LOOP_INNER,,
LOOP,2,20508,Clockwise Loop to Main Gate,1,205,LOOP_INNER_TO_MG,,
LOOP,2,20509,Clockwise Loop,1,205,LOOP_INNER,,
LOOP,2,20510,Clockwise Loop,1,205,LOOP_INNER,,
LOOP,2,20511,Clockwise Loop,1,205,LOOP_INNER,,
LOOP,2,20512,Clockwise Loop to Main Gate,1,205,LOOP_INNER_TO_MG,,
LOOP,2,20513,Clockwise Loop to Main Gate,1,205,LOOP_INNER_TO_MG,,
LOOP,2,20514,Clockwise Loop,1,205,LOOP_INNER,,
LOOP,2,20515,Clockwise Loop to Main Gate,1,205,LOOP_INNER_TO_MG,,
LOOP,2,20601,Clockwise Loop,1,206,LOOP_INNER,,
LOOP,2,20602,Clockwise Loop,1,206,LOOP_INNER,,
LOOP,2,20603,Clockwise Loop,1,206,LOOP_INNER,,
LOOP,2,20604,Clockwise Loop to Main Gate,1,206,LOOP_INNER_TO_MG,,
LOOP,2,20605,Clockwise Loop,1,206,LOOP_INNER,,
LOOP,2,20606,Clockwise Loop,1,206,LOOP_INNER,,
LOOP,2,20607,Clockwise Loop,1,206,LOOP_INNER,,
LOOP,2,20608,Clockwise Loop to Main Gate,1,206,LOOP_INNER_TO_MG,,
LOOP,2,20609,Clockwise Loop,1,206,LOOP_INNER,,
LOOP,2,20610,Clockwise Loop,1,206,LOOP_INNER,,
LOOP,2,20611,Clockwise Loop to Main Gate,1,206,LOOP_INNER_TO_MG,,
LOOP,2,20612,Clockwise Loop,1,206,LOOP_INNER,,
LOOP,2,20613,Clockwise Loop,1,206,LOOP_INNER,,
LOOP,2,20614,Clockwise Loop,1,206,LOOP_INNER,,
LOOP,2,20615,Clockwise Loop,1,206,LOOP_INNER,,
LOOP,2,20616,Clockwise Loop to Main Gate,1,206,LOOP_INNER_TO_MG,,
UC,2,20701,Upper Campus to Oakes/West Remote,0,207,UC_ERM_TO_WRM,,2
UC,2,20702,Upper Campus to East Remote,1,207,UC_WRM_TO_ERM,,2
UC,2,20703,Upper Campus to Oakes/West Remote,0,207,UC_ERM_TO_WRM,,2
UC,2,20704,Upper Campus to East Remote,1,207,UC_WRM_TO_ERM,,2
UC,2,20705,Upper Campus to Oakes/West Remote,0,207,UC_ERM_TO_WRM,,2
UC,2,20706,Upper Campus to East Remote,1,207,UC_WRM_TO_ERM,,2
UC,2,20707,Upper Campus to Oakes/West Remote,0,207,UC_ERM_TO_WRM,,2
UC,2,20708,Upper Campus to East Remote,1,207,UC_WRM_TO_ERM,,2
UC,2,20709,Upper Campus to Oakes/West Remote,0,207,UC_ERM_TO_WRM,,2
UC,2,20710,Upper Campus to East Remote,1,207,UC_WRM_TO_ERM,,2
UC,2,20711,Upper Campus to Oakes/West Remote,0,207,UC_ERM_TO_WRM,,2
